name,other,date,value
奇拉比,,2018-04-29,4691
奇拉比,,2018-05-06,4281
奇拉比,,2018-05-13,3484
奇拉比,,2018-05-20,3636
奇拉比,,2018-05-27,3702
奇拉比,,2018-06-03,3693
奇拉比,,2018-06-10,3805
奇拉比,,2018-06-17,3712
奇拉比,,2018-06-24,3625
奇拉比,,2018-07-01,3466
奇拉比,,2018-07-08,4501
奇拉比,,2018-07-15,4538
奇拉比,,2018-07-22,4667
奇拉比,,2018-07-29,4675
奇拉比,,2018-08-05,4086
奇拉比,,2018-08-12,3801
奇拉比,,2018-08-19,3764
奇拉比,,2018-08-26,3687
奇拉比,,2018-09-02,3392
奇拉比,,2018-09-09,2991
奇拉比,,2018-09-16,3098
奇拉比,,2018-09-23,3032
奇拉比,,2018-09-30,3040
奇拉比,,2018-10-07,3431
奇拉比,,2018-10-14,2995
奇拉比,,2018-10-21,3261
奇拉比,,2018-10-28,3554
奇拉比,,2018-11-04,3124
奇拉比,,2018-11-11,2987
奇拉比,,2018-11-18,2518
奇拉比,,2018-11-25,2752
奇拉比,,2018-12-02,2884
奇拉比,,2018-12-09,2746
奇拉比,,2018-12-16,2799
奇拉比,,2018-12-23,2967
奇拉比,,2018-12-30,3000
奇拉比,,2019-01-06,3603
奇拉比,,2019-01-13,3349
奇拉比,,2019-01-20,3157
奇拉比,,2019-01-27,4076
奇拉比,,2019-02-03,3581
奇拉比,,2019-02-10,3000
奇拉比,,2019-02-17,3747
奇拉比,,2019-02-24,3326
奇拉比,,2019-03-03,2836
奇拉比,,2019-03-10,2749
奇拉比,,2019-03-17,2723
奇拉比,,2019-03-24,2747
奇拉比,,2019-03-31,2618
奇拉比,,2019-04-07,2795
奇拉比,,2019-04-14,3131
奇拉比,,2019-04-21,3163
奇拉比,,2019-04-28,3150
奇拉比,,2019-05-05,3021
奇拉比,,2019-05-12,3489
奇拉比,,2019-05-19,4086
奇拉比,,2019-05-26,3806
奇拉比,,2019-06-02,4071
奇拉比,,2019-06-09,4073
奇拉比,,2019-06-16,3742
奇拉比,,2019-06-23,4109
奇拉比,,2019-06-30,4245
奇拉比,,2019-07-07,4542
奇拉比,,2019-07-14,4675
奇拉比,,2019-07-21,4682
奇拉比,,2019-07-28,4649
奇拉比,,2019-08-04,4236
奇拉比,,2019-08-11,4324
奇拉比,,2019-08-18,3991
奇拉比,,2019-08-25,3932
奇拉比,,2019-09-01,3654
奇拉比,,2019-09-08,3263
奇拉比,,2019-09-15,3544
奇拉比,,2019-09-22,3247
奇拉比,,2019-09-29,3188
奇拉比,,2019-10-06,5133
奇拉比,,2019-10-13,3430
奇拉比,,2019-10-20,3303
奇拉比,,2019-10-27,3543
奇拉比,,2019-11-03,3704
奇拉比,,2019-11-10,3771
奇拉比,,2019-11-17,3821
奇拉比,,2019-11-24,4151
奇拉比,,2019-12-01,4015
奇拉比,,2019-12-08,4060
奇拉比,,2019-12-15,4028
奇拉比,,2019-12-22,3931
奇拉比,,2019-12-29,3818
奇拉比,,2020-01-05,4125
奇拉比,,2020-01-12,3881
奇拉比,,2020-01-19,3789
奇拉比,,2020-01-26,4309
奇拉比,,2020-02-02,4780
奇拉比,,2020-02-09,4893
奇拉比,,2020-02-16,5142
奇拉比,,2020-02-23,5822
奇拉比,,2020-03-01,5598
奇拉比,,2020-03-08,5411
奇拉比,,2020-03-15,5532
奇拉比,,2020-03-22,5391
奇拉比,,2020-03-29,5197
奇拉比,,2020-04-05,4973
奇拉比,,2020-04-12,4962
奇拉比,,2020-04-19,4528
奇拉比,,2020-04-26,4631
奇拉比,,2020-05-03,4115
奇拉比,,2020-05-10,4048
奇拉比,,2020-05-17,4057
奇拉比,,2020-05-24,4068
奇拉比,,2020-05-31,4783
奇拉比,,2020-06-07,4984
奇拉比,,2020-06-14,4191
奇拉比,,2020-06-21,3926
奇拉比,,2020-06-28,3921
奇拉比,,2020-07-05,3932
奇拉比,,2020-07-12,4114
奇拉比,,2020-07-19,4108
奇拉比,,2020-07-26,4827
奇拉比,,2020-08-02,4569
奇拉比,,2020-08-09,4554
奇拉比,,2020-08-16,4447
奇拉比,,2020-08-23,3996
奇拉比,,2020-08-30,4059
奇拉比,,2020-09-06,3258
奇拉比,,2020-09-13,3131
奇拉比,,2020-09-20,3118
奇拉比,,2020-09-27,3182
奇拉比,,2020-10-04,3324
奇拉比,,2020-10-11,4488
奇拉比,,2020-10-18,3229
奇拉比,,2020-10-25,2942
奇拉比,,2020-11-01,3029
奇拉比,,2020-11-08,2947
奇拉比,,2020-11-15,3064
奇拉比,,2020-11-22,2855
奇拉比,,2020-11-29,2914
奇拉比,,2020-12-06,2742
奇拉比,,2020-12-13,2661
奇拉比,,2020-12-20,2790
奇拉比,,2020-12-27,2771
奇拉比,,2021-01-03,2849
奇拉比,,2021-01-10,2864
奇拉比,,2021-01-17,2884
奇拉比,,2021-01-24,2913
奇拉比,,2021-01-31,3244
奇拉比,,2021-02-07,3176
奇拉比,,2021-02-14,2929
奇拉比,,2021-02-21,3050
奇拉比,,2021-02-28,3220
奇拉比,,2021-03-07,2717
奇拉比,,2021-03-14,2929
奇拉比,,2021-03-21,2577
奇拉比,,2021-03-28,2568
奇拉比,,2021-04-04,2576
奇拉比,,2021-04-11,2785
奇拉比,,2021-04-18,2906
奇拉比,,2021-04-25,3033
奇拉比,,2021-05-02,2588
奇拉比,,2021-05-09,2599
奇拉比,,2021-05-16,2529
奇拉比,,2021-05-23,2648
奇拉比,,2021-05-30,2828
奇拉比,,2021-06-06,2994
奇拉比,,2021-06-13,2958
奇拉比,,2021-06-20,3082
奇拉比,,2021-06-27,3087
奇拉比,,2021-07-04,2822
奇拉比,,2021-07-11,2965
奇拉比,,2021-07-18,3076
奇拉比,,2021-07-25,3072
奇拉比,,2021-08-01,3825
奇拉比,,2021-08-08,4081
奇拉比,,2021-08-15,4100
奇拉比,,2021-08-22,4325
奇拉比,,2021-08-29,3761
奇拉比,,2021-09-05,3103
奇拉比,,2021-09-12,3054
奇拉比,,2021-09-19,2671
奇拉比,,2021-09-26,2793
奇拉比,,2021-10-03,2766
奇拉比,,2021-10-10,2897
奇拉比,,2021-10-17,2417
奇拉比,,2021-10-24,2434
奇拉比,,2021-10-31,2438
奇拉比,,2021-11-07,2403
奇拉比,,2021-11-14,2434
奇拉比,,2021-11-21,2473
奇拉比,,2021-11-28,2376
奇拉比,,2021-12-05,2762
奇拉比,,2021-12-12,2582
奇拉比,,2021-12-19,2489
奇拉比,,2021-12-26,2283
奇拉比,,2022-01-02,2445
奇拉比,,2022-01-09,2548
奇拉比,,2022-01-16,2414
奇拉比,,2022-01-23,2727
奇拉比,,2022-01-30,2642
奇拉比,,2022-02-06,2643
奇拉比,,2022-02-13,3067
奇拉比,,2022-02-20,3780
奇拉比,,2022-02-27,2879
奇拉比,,2022-03-06,3413
奇拉比,,2022-03-13,4534
奇拉比,,2022-03-20,4874
奇拉比,,2022-03-27,4286
奇拉比,,2022-04-03,3667
奇拉比,,2022-04-04,527
佩恩,,2011-01-02,2583
佩恩,,2011-01-09,8089
佩恩,,2011-01-16,8502
佩恩,,2011-01-23,8184
佩恩,,2011-01-30,8403
佩恩,,2011-02-06,8359
佩恩,,2011-02-13,8605
佩恩,,2011-02-20,8928
佩恩,,2011-02-27,8469
佩恩,,2011-03-06,8659
佩恩,,2011-03-13,9318
佩恩,,2011-03-20,9489
佩恩,,2011-03-27,9351
佩恩,,2011-04-03,9836
佩恩,,2011-04-10,10958
佩恩,,2011-04-17,10645
佩恩,,2011-04-24,9966
佩恩,,2011-05-01,10223
佩恩,,2011-05-08,10566
佩恩,,2011-05-15,10781
佩恩,,2011-05-22,10649
佩恩,,2011-05-29,10506
佩恩,,2011-06-05,10700
佩恩,,2011-06-12,10508
佩恩,,2011-06-19,10597
佩恩,,2011-06-26,11067
佩恩,,2011-07-03,11371
佩恩,,2011-07-10,11881
佩恩,,2011-07-17,11320
佩恩,,2011-07-24,11118
佩恩,,2011-07-31,12435
佩恩,,2011-08-07,13331
佩恩,,2011-08-14,12668
佩恩,,2011-08-21,12301
佩恩,,2011-08-28,10806
佩恩,,2011-09-04,9690
佩恩,,2011-09-11,9927
佩恩,,2011-09-18,10015
佩恩,,2011-09-25,9605
佩恩,,2011-10-02,9913
佩恩,,2011-10-09,10357
佩恩,,2011-10-16,10462
佩恩,,2011-10-23,10691
佩恩,,2011-10-30,10895
佩恩,,2011-11-06,11165
佩恩,,2011-11-13,11141
佩恩,,2011-11-20,11478
佩恩,,2011-11-27,11023
佩恩,,2011-12-04,10470
佩恩,,2011-12-11,10681
佩恩,,2011-12-18,10264
佩恩,,2011-12-25,9918
佩恩,,2012-01-01,9841
佩恩,,2012-01-08,10152
佩恩,,2012-01-15,9857
佩恩,,2012-01-22,9521
佩恩,,2012-01-29,9053
佩恩,,2012-02-05,9812
佩恩,,2012-02-12,9956
佩恩,,2012-02-19,9832
佩恩,,2012-02-26,10365
佩恩,,2012-03-04,11257
佩恩,,2012-03-11,11214
佩恩,,2012-03-18,10850
佩恩,,2012-03-25,10468
佩恩,,2012-04-01,10204
佩恩,,2012-04-08,11913
佩恩,,2012-04-15,11205
佩恩,,2012-04-22,10874
佩恩,,2012-04-29,10576
佩恩,,2012-05-06,11717
佩恩,,2012-05-13,11497
佩恩,,2012-05-20,11688
佩恩,,2012-05-27,11285
佩恩,,2012-06-03,11183
佩恩,,2012-06-10,11389
佩恩,,2012-06-17,11426
佩恩,,2012-06-24,11110
佩恩,,2012-07-01,11066
佩恩,,2012-07-08,12268
佩恩,,2012-07-15,12724
佩恩,,2012-07-22,12556
佩恩,,2012-07-29,12324
佩恩,,2012-08-05,12337
佩恩,,2012-08-12,12892
佩恩,,2012-08-19,12965
佩恩,,2012-08-26,12711
佩恩,,2012-09-02,12843
佩恩,,2012-09-09,12710
佩恩,,2012-09-16,11192
佩恩,,2012-09-23,10237
佩恩,,2012-09-30,9497
佩恩,,2012-10-07,10915
佩恩,,2012-10-14,9609
佩恩,,2012-10-21,10244
佩恩,,2012-10-28,10102
佩恩,,2012-11-04,10039
佩恩,,2012-11-11,10151
佩恩,,2012-11-18,9810
佩恩,,2012-11-25,9445
佩恩,,2012-12-02,9514
佩恩,,2012-12-09,9399
佩恩,,2012-12-16,8927
佩恩,,2012-12-23,9458
佩恩,,2012-12-30,9308
佩恩,,2013-01-06,9846
佩恩,,2013-01-13,9000
佩恩,,2013-01-20,9637
佩恩,,2013-01-27,9838
佩恩,,2013-02-03,11472
佩恩,,2013-02-10,11103
佩恩,,2013-02-17,10461
佩恩,,2013-02-24,10164
佩恩,,2013-03-03,9092
佩恩,,2013-03-10,8720
佩恩,,2013-03-17,9543
佩恩,,2013-03-24,9529
佩恩,,2013-03-31,8929
佩恩,,2013-04-07,9908
佩恩,,2013-04-14,9156
佩恩,,2013-04-21,9064
佩恩,,2013-04-28,8470
佩恩,,2013-05-05,10156
佩恩,,2013-05-12,9271
佩恩,,2013-05-19,9324
佩恩,,2013-05-26,9371
佩恩,,2013-06-02,9255
佩恩,,2013-06-09,10086
佩恩,,2013-06-16,10108
佩恩,,2013-06-23,9797
佩恩,,2013-06-30,9624
佩恩,,2013-07-07,10057
佩恩,,2013-07-14,10018
佩恩,,2013-07-21,9961
佩恩,,2013-07-28,10134
佩恩,,2013-08-04,10382
佩恩,,2013-08-11,11290
佩恩,,2013-08-18,11529
佩恩,,2013-08-25,11034
佩恩,,2013-09-01,10262
佩恩,,2013-09-08,8729
佩恩,,2013-09-15,8947
佩恩,,2013-09-22,9077
佩恩,,2013-09-29,7786
佩恩,,2013-10-06,10184
佩恩,,2013-10-13,8625
佩恩,,2013-10-20,8822
佩恩,,2013-10-27,8315
佩恩,,2013-11-03,9714
佩恩,,2013-11-10,9616
佩恩,,2013-11-17,9592
佩恩,,2013-11-24,8652
佩恩,,2013-12-01,8583
佩恩,,2013-12-08,8485
佩恩,,2013-12-15,8453
佩恩,,2013-12-22,8240
佩恩,,2013-12-29,7993
佩恩,,2014-01-05,8700
佩恩,,2014-01-12,8336
佩恩,,2014-01-19,8393
佩恩,,2014-01-26,9060
佩恩,,2014-02-02,10117
佩恩,,2014-02-09,10744
佩恩,,2014-02-16,8879
佩恩,,2014-02-23,7659
佩恩,,2014-03-02,7459
佩恩,,2014-03-09,7524
佩恩,,2014-03-16,9295
佩恩,,2014-03-23,9147
佩恩,,2014-03-30,9114
佩恩,,2014-04-06,9090
佩恩,,2014-04-13,9924
佩恩,,2014-04-20,9928
佩恩,,2014-04-27,9628
佩恩,,2014-05-04,9427
佩恩,,2014-05-11,9070
佩恩,,2014-05-18,9636
佩恩,,2014-05-25,10375
佩恩,,2014-06-01,9714
佩恩,,2014-06-08,10667
佩恩,,2014-06-15,10369
佩恩,,2014-06-22,9942
佩恩,,2014-06-29,10300
佩恩,,2014-07-06,10324
佩恩,,2014-07-13,10320
佩恩,,2014-07-20,10272
佩恩,,2014-07-27,10382
佩恩,,2014-08-03,10617
佩恩,,2014-08-10,11094
佩恩,,2014-08-17,10846
佩恩,,2014-08-24,11187
佩恩,,2014-08-31,10832
佩恩,,2014-09-07,9743
佩恩,,2014-09-14,10339
佩恩,,2014-09-21,10435
佩恩,,2014-09-28,10536
佩恩,,2014-10-05,11834
佩恩,,2014-10-12,11900
佩恩,,2014-10-19,11316
佩恩,,2014-10-26,11911
佩恩,,2014-11-02,12195
佩恩,,2014-11-09,14340
佩恩,,2014-11-16,15625
佩恩,,2014-11-23,14492
佩恩,,2014-11-30,13137
佩恩,,2014-12-07,12879
佩恩,,2014-12-14,12711
佩恩,,2014-12-21,12183
佩恩,,2014-12-28,11491
佩恩,,2015-01-04,12359
佩恩,,2015-01-11,12268
佩恩,,2015-01-18,11544
佩恩,,2015-01-25,11350
佩恩,,2015-02-01,11198
佩恩,,2015-02-08,11310
佩恩,,2015-02-15,12085
佩恩,,2015-02-22,11653
佩恩,,2015-03-01,12203
佩恩,,2015-03-08,11208
佩恩,,2015-03-15,10018
佩恩,,2015-03-22,10031
佩恩,,2015-03-29,10204
佩恩,,2015-04-05,10360
佩恩,,2015-04-12,10527
佩恩,,2015-04-19,10119
佩恩,,2015-04-26,9860
佩恩,,2015-05-03,10479
佩恩,,2015-05-10,10254
佩恩,,2015-05-17,10919
佩恩,,2015-05-24,11360
佩恩,,2015-05-31,11396
佩恩,,2015-06-07,11453
佩恩,,2015-06-14,11550
佩恩,,2015-06-21,11625
佩恩,,2015-06-28,12829
佩恩,,2015-07-05,12316
佩恩,,2015-07-12,12565
佩恩,,2015-07-19,12523
佩恩,,2015-07-26,11621
佩恩,,2015-08-02,11753
佩恩,,2015-08-09,11865
佩恩,,2015-08-16,11541
佩恩,,2015-08-23,11746
佩恩,,2015-08-30,11416
佩恩,,2015-09-06,9932
佩恩,,2015-09-13,8698
佩恩,,2015-09-20,9215
佩恩,,2015-09-27,9801
佩恩,,2015-10-04,11274
佩恩,,2015-10-11,11004
佩恩,,2015-10-18,10226
佩恩,,2015-10-25,11060
佩恩,,2015-11-01,11028
佩恩,,2015-11-08,10087
佩恩,,2015-11-15,9451
佩恩,,2015-11-22,8753
佩恩,,2015-11-29,8492
佩恩,,2015-12-06,8669
佩恩,,2015-12-13,9120
佩恩,,2015-12-20,7864
佩恩,,2015-12-27,8830
佩恩,,2016-01-03,11736
佩恩,,2016-01-10,9727
佩恩,,2016-01-17,10221
佩恩,,2016-01-24,10417
佩恩,,2016-01-31,10877
佩恩,,2016-02-07,11165
佩恩,,2016-02-14,10922
佩恩,,2016-02-21,11697
佩恩,,2016-02-28,11858
佩恩,,2016-03-06,11087
佩恩,,2016-03-13,10607
佩恩,,2016-03-20,10299
佩恩,,2016-03-27,10444
佩恩,,2016-04-03,10179
佩恩,,2016-04-10,10322
佩恩,,2016-04-17,10025
佩恩,,2016-04-24,9643
佩恩,,2016-05-01,10635
佩恩,,2016-05-08,10046
佩恩,,2016-05-15,9873
佩恩,,2016-05-22,9873
佩恩,,2016-05-29,10524
佩恩,,2016-06-05,10066
佩恩,,2016-06-12,9623
佩恩,,2016-06-19,9229
佩恩,,2016-06-26,9434
佩恩,,2016-07-03,9650
佩恩,,2016-07-10,9912
佩恩,,2016-07-17,9560
佩恩,,2016-07-24,9671
佩恩,,2016-07-31,9518
佩恩,,2016-08-07,9507
佩恩,,2016-08-14,9094
佩恩,,2016-08-21,9161
佩恩,,2016-08-28,9057
佩恩,,2016-09-04,8636
佩恩,,2016-09-11,8242
佩恩,,2016-09-18,8506
佩恩,,2016-09-25,8667
佩恩,,2016-10-02,8766
佩恩,,2016-10-09,9155
佩恩,,2016-10-16,9663
佩恩,,2016-10-23,9946
佩恩,,2016-10-30,10045
佩恩,,2016-11-06,10088
佩恩,,2016-11-13,9773
佩恩,,2016-11-20,10279
佩恩,,2016-11-27,9981
佩恩,,2016-12-04,9210
佩恩,,2016-12-11,9613
佩恩,,2016-12-18,9824
佩恩,,2016-12-25,10578
佩恩,,2017-01-01,13016
佩恩,,2017-01-08,16635
佩恩,,2017-01-15,15744
佩恩,,2017-01-22,13449
佩恩,,2017-01-29,12114
佩恩,,2017-02-05,11824
佩恩,,2017-02-12,12682
佩恩,,2017-02-19,11570
佩恩,,2017-02-26,12715
佩恩,,2017-03-05,11790
佩恩,,2017-03-12,12114
佩恩,,2017-03-19,11909
佩恩,,2017-03-26,13222
佩恩,,2017-04-02,11937
佩恩,,2017-04-09,13407
佩恩,,2017-04-16,12388
佩恩,,2017-04-23,12512
佩恩,,2017-04-30,12338
佩恩,,2017-05-07,12591
佩恩,,2017-05-14,12399
佩恩,,2017-05-21,12319
佩恩,,2017-05-28,11946
佩恩,,2017-06-04,13244
佩恩,,2017-06-11,12064
佩恩,,2017-06-18,11621
佩恩,,2017-06-25,11153
佩恩,,2017-07-02,10105
佩恩,,2017-07-09,10015
佩恩,,2017-07-16,10288
佩恩,,2017-07-23,10042
佩恩,,2017-07-30,10235
佩恩,,2017-08-06,9810
佩恩,,2017-08-13,9622
佩恩,,2017-08-20,9948
佩恩,,2017-08-27,10085
佩恩,,2017-09-03,9456
佩恩,,2017-09-10,9065
佩恩,,2017-09-17,8869
佩恩,,2017-09-24,9190
佩恩,,2017-10-01,8833
佩恩,,2017-10-08,9401
佩恩,,2017-10-15,8805
佩恩,,2017-10-22,8886
佩恩,,2017-10-29,9019
佩恩,,2017-11-05,8813
佩恩,,2017-11-12,9007
佩恩,,2017-11-19,8655
佩恩,,2017-11-26,8961
佩恩,,2017-12-03,9035
佩恩,,2017-12-10,8681
佩恩,,2017-12-17,8703
佩恩,,2017-12-24,8607
佩恩,,2017-12-31,8662
佩恩,,2018-01-07,8823
佩恩,,2018-01-14,8688
佩恩,,2018-01-21,9077
佩恩,,2018-01-28,9289
佩恩,,2018-02-04,9930
佩恩,,2018-02-11,9403
佩恩,,2018-02-18,8430
佩恩,,2018-02-25,8907
佩恩,,2018-03-04,8691
佩恩,,2018-03-11,8601
佩恩,,2018-03-18,8763
佩恩,,2018-03-25,8699
佩恩,,2018-04-01,9203
佩恩,,2018-04-08,9362
佩恩,,2018-04-15,9469
佩恩,,2018-04-22,9817
佩恩,,2018-04-29,9924
佩恩,,2018-05-06,10897
佩恩,,2018-05-13,9988
佩恩,,2018-05-20,9536
佩恩,,2018-05-27,9611
佩恩,,2018-06-03,9642
佩恩,,2018-06-10,10003
佩恩,,2018-06-17,9571
佩恩,,2018-06-24,9401
佩恩,,2018-07-01,9482
佩恩,,2018-07-08,9556
佩恩,,2018-07-15,10069
佩恩,,2018-07-22,10528
佩恩,,2018-07-29,10927
佩恩,,2018-08-05,11515
佩恩,,2018-08-12,11011
佩恩,,2018-08-19,11059
佩恩,,2018-08-26,11273
佩恩,,2018-09-02,10278
佩恩,,2018-09-09,9243
佩恩,,2018-09-16,9193
佩恩,,2018-09-23,9448
佩恩,,2018-09-30,9659
佩恩,,2018-10-07,12066
佩恩,,2018-10-14,10742
佩恩,,2018-10-21,12196
佩恩,,2018-10-28,11806
佩恩,,2018-11-04,12067
佩恩,,2018-11-11,12458
佩恩,,2018-11-18,10599
佩恩,,2018-11-25,11918
佩恩,,2018-12-02,11289
佩恩,,2018-12-09,10335
佩恩,,2018-12-16,10398
佩恩,,2018-12-23,11251
佩恩,,2018-12-30,11163
佩恩,,2019-01-06,11480
佩恩,,2019-01-13,11876
佩恩,,2019-01-20,11883
佩恩,,2019-01-27,13007
佩恩,,2019-02-03,10954
佩恩,,2019-02-10,9899
佩恩,,2019-02-17,10646
佩恩,,2019-02-24,11114
佩恩,,2019-03-03,10926
佩恩,,2019-03-10,10929
佩恩,,2019-03-17,10693
佩恩,,2019-03-24,11647
佩恩,,2019-03-31,11801
佩恩,,2019-04-07,12900
佩恩,,2019-04-14,13420
佩恩,,2019-04-21,13746
佩恩,,2019-04-28,11342
佩恩,,2019-05-05,11715
佩恩,,2019-05-12,13823
佩恩,,2019-05-19,17224
佩恩,,2019-05-26,16526
佩恩,,2019-06-02,16547
佩恩,,2019-06-09,18266
佩恩,,2019-06-16,18030
佩恩,,2019-06-23,18697
佩恩,,2019-06-30,19721
佩恩,,2019-07-07,19785
佩恩,,2019-07-14,18975
佩恩,,2019-07-21,19092
佩恩,,2019-07-28,18179
佩恩,,2019-08-04,16888
佩恩,,2019-08-11,16888
佩恩,,2019-08-18,15963
佩恩,,2019-08-25,15029
佩恩,,2019-09-01,13353
佩恩,,2019-09-08,11383
佩恩,,2019-09-15,12388
佩恩,,2019-09-22,11881
佩恩,,2019-09-29,11878
佩恩,,2019-10-06,15070
佩恩,,2019-10-13,11894
佩恩,,2019-10-20,11715
佩恩,,2019-10-27,12176
佩恩,,2019-11-03,12373
佩恩,,2019-11-10,12282
佩恩,,2019-11-17,12902
佩恩,,2019-11-24,12838
佩恩,,2019-12-01,13445
佩恩,,2019-12-08,13401
佩恩,,2019-12-15,13375
佩恩,,2019-12-22,14029
佩恩,,2019-12-29,15020
佩恩,,2020-01-05,14255
佩恩,,2020-01-12,13206
佩恩,,2020-01-19,13660
佩恩,,2020-01-26,12490
佩恩,,2020-02-02,14052
佩恩,,2020-02-09,16566
佩恩,,2020-02-16,17382
佩恩,,2020-02-23,17944
佩恩,,2020-03-01,17938
佩恩,,2020-03-08,17651
佩恩,,2020-03-15,17465
佩恩,,2020-03-22,16617
佩恩,,2020-03-29,16425
佩恩,,2020-04-05,15922
佩恩,,2020-04-12,14912
佩恩,,2020-04-19,14753
佩恩,,2020-04-26,14756
佩恩,,2020-05-03,13101
佩恩,,2020-05-10,11706
佩恩,,2020-05-17,11919
佩恩,,2020-05-24,12128
佩恩,,2020-05-31,12385
佩恩,,2020-06-07,12443
佩恩,,2020-06-14,12328
佩恩,,2020-06-21,12421
佩恩,,2020-06-28,13251
佩恩,,2020-07-05,12736
佩恩,,2020-07-12,13628
佩恩,,2020-07-19,13034
佩恩,,2020-07-26,14411
佩恩,,2020-08-02,13638
佩恩,,2020-08-09,13180
佩恩,,2020-08-16,12712
佩恩,,2020-08-23,11972
佩恩,,2020-08-30,11176
佩恩,,2020-09-06,9510
佩恩,,2020-09-13,9547
佩恩,,2020-09-20,9691
佩恩,,2020-09-27,10217
佩恩,,2020-10-04,10471
佩恩,,2020-10-11,9735
佩恩,,2020-10-18,9458
佩恩,,2020-10-25,9344
佩恩,,2020-11-01,9367
佩恩,,2020-11-08,9359
佩恩,,2020-11-15,9942
佩恩,,2020-11-22,9616
佩恩,,2020-11-29,9500
佩恩,,2020-12-06,9540
佩恩,,2020-12-13,9747
佩恩,,2020-12-20,9170
佩恩,,2020-12-27,9562
佩恩,,2021-01-03,9209
佩恩,,2021-01-10,9489
佩恩,,2021-01-17,9583
佩恩,,2021-01-24,9701
佩恩,,2021-01-31,9951
佩恩,,2021-02-07,10325
佩恩,,2021-02-14,9071
佩恩,,2021-02-21,8787
佩恩,,2021-02-28,9450
佩恩,,2021-03-07,8419
佩恩,,2021-03-14,8972
佩恩,,2021-03-21,8682
佩恩,,2021-03-28,8576
佩恩,,2021-04-04,8492
佩恩,,2021-04-11,8645
佩恩,,2021-04-18,8655
佩恩,,2021-04-25,8585
佩恩,,2021-05-02,8521
佩恩,,2021-05-09,8404
佩恩,,2021-05-16,8321
佩恩,,2021-05-23,8081
佩恩,,2021-05-30,12923
佩恩,,2021-06-06,10792
佩恩,,2021-06-13,9367
佩恩,,2021-06-20,9152
佩恩,,2021-06-27,20240
佩恩,,2021-07-04,10537
佩恩,,2021-07-11,10341
佩恩,,2021-07-18,9001
佩恩,,2021-07-25,9558
佩恩,,2021-08-01,8895
佩恩,,2021-08-08,11141
佩恩,,2021-08-15,11165
佩恩,,2021-08-22,10443
佩恩,,2021-08-29,9201
佩恩,,2021-09-05,8673
佩恩,,2021-09-12,8857
佩恩,,2021-09-19,8934
佩恩,,2021-09-26,8758
佩恩,,2021-10-03,9500
佩恩,,2021-10-10,9627
佩恩,,2021-10-17,8187
佩恩,,2021-10-24,8658
佩恩,,2021-10-31,8538
佩恩,,2021-11-07,8088
佩恩,,2021-11-14,7967
佩恩,,2021-11-21,8117
佩恩,,2021-11-28,8230
佩恩,,2021-12-05,8295
佩恩,,2021-12-12,8336
佩恩,,2021-12-19,8079
佩恩,,2021-12-26,7881
佩恩,,2022-01-02,7903
佩恩,,2022-01-09,7864
佩恩,,2022-01-16,7801
佩恩,,2022-01-23,8146
佩恩,,2022-01-30,8291
佩恩,,2022-02-06,7686
佩恩,,2022-02-13,8265
佩恩,,2022-02-20,8053
佩恩,,2022-02-27,7905
佩恩,,2022-03-06,8033
佩恩,,2022-03-13,8066
佩恩,,2022-03-20,8355
佩恩,,2022-03-27,8609
佩恩,,2022-04-03,8457
佩恩,,2022-04-04,1194
千手扉间,,2011-01-02,270
千手扉间,,2011-01-09,954
千手扉间,,2011-01-16,994
千手扉间,,2011-01-23,932
千手扉间,,2011-01-30,1067
千手扉间,,2011-02-06,1036
千手扉间,,2011-02-13,1287
千手扉间,,2011-02-20,1289
千手扉间,,2011-02-27,1201
千手扉间,,2011-03-06,1201
千手扉间,,2011-03-13,1135
千手扉间,,2011-03-20,1199
千手扉间,,2011-03-27,1241
千手扉间,,2011-04-03,1223
千手扉间,,2011-04-10,1298
千手扉间,,2011-04-17,1220
千手扉间,,2011-04-24,1354
千手扉间,,2011-05-01,1391
千手扉间,,2011-05-08,1355
千手扉间,,2011-05-15,1809
千手扉间,,2011-05-22,1578
千手扉间,,2011-05-29,1408
千手扉间,,2011-06-05,1368
千手扉间,,2011-06-12,1424
千手扉间,,2011-06-19,1467
千手扉间,,2011-06-26,1340
千手扉间,,2011-07-03,1276
千手扉间,,2011-07-10,1450
千手扉间,,2011-07-17,1434
千手扉间,,2011-07-24,1361
千手扉间,,2011-07-31,1376
千手扉间,,2011-08-07,1522
千手扉间,,2011-08-14,1392
千手扉间,,2011-08-21,1454
千手扉间,,2011-08-28,1513
千手扉间,,2011-09-04,1370
千手扉间,,2011-09-11,1221
千手扉间,,2011-09-18,1255
千手扉间,,2011-09-25,1267
千手扉间,,2011-10-02,1216
千手扉间,,2011-10-09,1233
千手扉间,,2011-10-16,1815
千手扉间,,2011-10-23,1626
千手扉间,,2011-10-30,1699
千手扉间,,2011-11-06,1761
千手扉间,,2011-11-13,1756
千手扉间,,2011-11-20,1592
千手扉间,,2011-11-27,1477
千手扉间,,2011-12-04,1413
千手扉间,,2011-12-11,1332
千手扉间,,2011-12-18,1199
千手扉间,,2011-12-25,1228
千手扉间,,2012-01-01,1281
千手扉间,,2012-01-08,1282
千手扉间,,2012-01-15,1234
千手扉间,,2012-01-22,1246
千手扉间,,2012-01-29,1132
千手扉间,,2012-02-05,1344
千手扉间,,2012-02-12,1537
千手扉间,,2012-02-19,1787
千手扉间,,2012-02-26,1891
千手扉间,,2012-03-04,2419
